genome	count	k	order	type	tree_k	dataset	runs_type	n_runs	baseline	rel
spnegono	12	31	worst	kmer	single	spnegono kmer k31 n12	indiv_rows	51593026	37426855	1.3785028424108838
spnegono	12	31	worst	kmer	single	spnegono kmer k31 n12	cylinder	34717720	20936746	1.6582194768948335
spnegono	12	31	worst	unique	single	spnegono unique k31 n12	matrix	894	771	1.1595330739299612
spnegono	12	31	worst	unique	single	spnegono unique k31 n12	indiv_rows	1060	937	1.1312700106723586
spnegono	12	31	worst	unique	single	spnegono unique k31 n12	cylinder	958	790	1.2126582278481013
spnegono	12	31	worst	unitig	single	spnegono unitig k31 n12	matrix	2666338	2332837	1.1429594095086797
spnegono	12	31	worst	unitig	single	spnegono unitig k31 n12	indiv_rows	3550529	3217028	1.1036674222294616
spnegono	12	31	worst	unitig	single	spnegono unitig k31 n12	cylinder	2689432	2656246	1.0124935717550256
spnegono	177	31	worst	kmer	single	spnegono kmer k31 n177	matrix	731563146	433684655	1.6868550398676199
spnegono	177	31	worst	kmer	single	spnegono kmer k31 n177	indiv_rows	748463952	450585461	1.6610921052332845
spnegono	177	31	worst	kmer	single	spnegono kmer k31 n177	cylinder	731742028	434857734	1.682715910946636
spnegono	177	31	worst	unique	single	spnegono unique k31 n177	matrix	20759192	13323383	1.5581021726989308
spnegono	177	31	worst	unique	single	spnegono unique k31 n177	indiv_rows	21008653	13572844	1.5478445784833303
spnegono	177	31	worst	unique	single	spnegono unique k31 n177	cylinder	20765526	13385420	1.5513540852659087
spnegono	177	31	worst	unitig	single	spnegono unitig k31 n177	matrix	57211762	33729147	1.6962113509719057
spnegono	177	31	worst	unitig	single	spnegono unitig k31 n177	indiv_rows	58095953	34613338	1.6784267671612603
spnegono	177	31	worst	unitig	single	spnegono unitig k31 n177	cylinder	57322606	33830680	1.694397097545778
spnegono	19	31	worst	kmer	single	spnegono kmer k31 n19	matrix	60195873	48658096	1.237119368583596
spnegono	19	31	worst	kmer	single	spnegono kmer k31 n19	indiv_rows	77096679	65558902	1.1759910042422614
spnegono	19	31	worst	kmer	single	spnegono kmer k31 n19	cylinder	60239070	52815516	1.140556309248214
spnegono	19	31	worst	unique	single	spnegono unique k31 n19	matrix	8998	7915	1.1368288060644347
spnegono	19	31	worst	unique	single	spnegono unique k31 n19	indiv_rows	9989	8906	1.1216034134291488
spnegono	19	31	worst	unique	single	spnegono unique k31 n19	cylinder	9366	8376	1.1181948424068768
spnegono	19	31	worst	unitig	single	spnegono unitig k31 n19	matrix	4640471	3246064	1.4295685482479705
spnegono	19	31	worst	unitig	single	spnegono unitig k31 n19	indiv_rows	5524662	4130255	1.337607968515261
spnegono	19	31	worst	unitig	single	spnegono unitig k31 n19	cylinder	4664212	3568092	1.3072005990876916
spnegono	1	31	worst	kmer	single	spnegono kmer k31 n1	matrix	1	1	1
spnegono	1	31	worst	kmer	single	spnegono kmer k31 n1	indiv_rows	16900806	16900806	1
spnegono	1	31	worst	kmer	single	spnegono kmer k31 n1	cylinder	1	1	1
spnegono	1	31	worst	unique	single	spnegono unique k31 n1	matrix	1	1	1
spnegono	1	31	worst	unique	single	spnegono unique k31 n1	indiv_rows	1	1	1
spnegono	1	31	worst	unique	single	spnegono unique k31 n1	cylinder	1	1	1
spnegono	1	31	worst	unitig	single	spnegono unitig k31 n1	matrix	1	1	1
spnegono	1	31	worst	unitig	single	spnegono unitig k31 n1	indiv_rows	884191	884191	1
spnegono	1	31	worst	unitig	single	spnegono unitig k31 n1	cylinder	1	1	1
spnegono	277	31	worst	kmer	single	spnegono kmer k31 n277	matrix	1146145906	610723240	1.876702622287634
spnegono	277	31	worst	kmer	single	spnegono kmer k31 n277	indiv_rows	1163046712	627624046	1.8530945705671704
spnegono	277	31	worst	kmer	single	spnegono kmer k31 n277	cylinder	1146324788	614933268	1.8641450180899954
spnegono	277	31	worst	unique	single	spnegono unique k31 n277	matrix	40058614	25392001	1.57760760957752
spnegono	277	31	worst	unique	single	spnegono unique k31 n277	indiv_rows	40370381	25703768	1.5706016720972582
spnegono	277	31	worst	unique	single	spnegono unique k31 n277	cylinder	40072252	25462936	1.5737482904563715
spnegono	277	31	worst	unitig	single	spnegono unitig k31 n277	matrix	89453024	54689456	1.6356539366564553
spnegono	277	31	worst	unitig	single	spnegono unitig k31 n277	indiv_rows	90337215	55573647	1.6255405192320742
spnegono	277	31	worst	unitig	single	spnegono unitig k31 n277	cylinder	89581082	54795348	1.63483005893128
spnegono	29	31	worst	kmer	single	spnegono kmer k31 n29	matrix	101790075	59438508	1.7125274241405926
spnegono	29	31	worst	kmer	single	spnegono kmer k31 n29	indiv_rows	118690881	76339314	1.5547805551409593
spnegono	29	31	worst	kmer	single	spnegono kmer k31 n29	cylinder	102011682	59741864	1.7075409967121213
spnegono	29	31	worst	unique	single	spnegono unique k31 n29	matrix	41125	32338	1.2717236687488405
spnegono	29	31	worst	unique	single	spnegono unique k31 n29	indiv_rows	44244	35457	1.2478213046789068
spnegono	29	31	worst	unique	single	spnegono unique k31 n29	cylinder	42248	33892	1.2465478579015696
spnegono	29	31	worst	unitig	single	spnegono unitig k31 n29	matrix	7908845	4729517	1.6722310121731248
spnegono	29	31	worst	unitig	single	spnegono unitig k31 n29	indiv_rows	8793036	5613708	1.566350797013311
spnegono	29	31	worst	unitig	single	spnegono unitig k31 n29	cylinder	7931584	4747426	1.670712508209712
spnegono	2	31	worst	kmer	single	spnegono kmer k31 n2	matrix	64138	32069	2
spnegono	2	31	worst	kmer	single	spnegono kmer k31 n2	indiv_rows	16964944	16932875	1.0018938898444594
spnegono	2	31	worst	kmer	single	spnegono kmer k31 n2	cylinder	64138	64138	1
spnegono	2	31	worst	unique	single	spnegono unique k31 n2	matrix	4	2	2
spnegono	2	31	worst	unique	single	spnegono unique k31 n2	indiv_rows	10	8	1.25
spnegono	2	31	worst	unique	single	spnegono unique k31 n2	cylinder	4	4	1
spnegono	2	31	worst	unitig	single	spnegono unitig k31 n2	matrix	5826	2913	2
spnegono	2	31	worst	unitig	single	spnegono unitig k31 n2	indiv_rows	890017	887104	1.003283718707164
spnegono	2	31	worst	unitig	single	spnegono unitig k31 n2	cylinder	5826	5826	1
spnegono	3	31	worst	kmer	single	spnegono kmer k31 n3	matrix	1248585	829641	1.504970222059903
spnegono	3	31	worst	kmer	single	spnegono kmer k31 n3	indiv_rows	18149391	17730447	1.0236285075046332
spnegono	3	31	worst	kmer	single	spnegono kmer k31 n3	cylinder	1659282	861710	1.9255689269011615
spnegono	3	31	worst	unique	single	spnegono unique k31 n3	matrix	12	12	1
spnegono	3	31	worst	unique	single	spnegono unique k31 n3	indiv_rows	20	20	1
spnegono	3	31	worst	unique	single	spnegono unique k31 n3	cylinder	14	14	1
spnegono	3	31	worst	unitig	single	spnegono unitig k31 n3	matrix	70735	26232	2.6965157060079292
spnegono	3	31	worst	unitig	single	spnegono unitig k31 n3	indiv_rows	954926	910423	1.0488816736835516
spnegono	3	31	worst	unitig	single	spnegono unitig k31 n3	cylinder	94054	49940	1.8833400080096114
spnegono	434	31	worst	kmer	single	spnegono kmer k31 n434	matrix	1777706454	1057544231	1.6809759836891398
spnegono	434	31	worst	kmer	single	spnegono kmer k31 n434	indiv_rows	1794607260	1074445037	1.6702643673712647
spnegono	434	31	worst	kmer	single	spnegono kmer k31 n434	cylinder	1778648818	1061608106	1.6754288215655353
spnegono	434	31	worst	unique	single	spnegono unique k31 n434	matrix	75772423	46887749	1.6160388292472732
spnegono	434	31	worst	unique	single	spnegono unique k31 n434	indiv_rows	76150132	47265458	1.6111159231758634
spnegono	434	31	worst	unique	single	spnegono unique k31 n434	cylinder	75788134	47069316	1.6101388428928944
spnegono	434	31	worst	unitig	single	spnegono unitig k31 n434	matrix	139318694	84119286	1.6562039530387835
spnegono	434	31	worst	unitig	single	spnegono unitig k31 n434	indiv_rows	140202885	85003477	1.6493782366102507
spnegono	434	31	worst	unitig	single	spnegono unitig k31 n434	cylinder	139346880	84437266	1.6503007096416409
spnegono	46	31	worst	kmer	single	spnegono kmer k31 n46	matrix	154187154	100877039	1.5284662944954204
spnegono	46	31	worst	kmer	single	spnegono kmer k31 n46	indiv_rows	171087960	117777845	1.4526327935444905
spnegono	46	31	worst	kmer	single	spnegono kmer k31 n46	cylinder	154393812	105044466	1.4697948200336417
spnegono	46	31	worst	unique	single	spnegono unique k31 n46	matrix	772678	588112	1.313827978344261
spnegono	46	31	worst	unique	single	spnegono unique k31 n46	indiv_rows	814442	629876	1.293019578456712
spnegono	46	31	worst	unique	single	spnegono unique k31 n46	cylinder	775010	590540	1.312375114302164
spnegono	46	31	worst	unitig	single	spnegono unitig k31 n46	matrix	11939558	8714564	1.3700694607326311
spnegono	46	31	worst	unitig	single	spnegono unitig k31 n46	indiv_rows	12823749	9598755	1.3359804474642805
spnegono	46	31	worst	unitig	single	spnegono unitig k31 n46	cylinder	11958758	8735484	1.3689863091730234
spnegono	5	31	worst	kmer	single	spnegono kmer k31 n5	matrix	16704463	5698763	2.931243675162487
spnegono	5	31	worst	kmer	single	spnegono kmer k31 n5	indiv_rows	33605269	22599569	1.4869871633392655
spnegono	5	31	worst	kmer	single	spnegono kmer k31 n5	cylinder	16736532	9939664	1.683812652017211
spnegono	5	31	worst	unique	single	spnegono unique k31 n5	matrix	34	30	1.1333333333333333
spnegono	5	31	worst	unique	single	spnegono unique k31 n5	indiv_rows	48	44	1.0909090909090908
spnegono	5	31	worst	unique	single	spnegono unique k31 n5	cylinder	38	38	1
spnegono	5	31	worst	unitig	single	spnegono unitig k31 n5	matrix	1304965	773207	1.6877304525178898
spnegono	5	31	worst	unitig	single	spnegono unitig k31 n5	indiv_rows	2189156	1657398	1.3208390501255582
spnegono	5	31	worst	unitig	single	spnegono unitig k31 n5	cylinder	1328284	796526	1.667596537966118
spnegono	679	31	worst	kmer	single	spnegono kmer k31 n679	matrix	2742370611	1658512155	1.6535125188756907
spnegono	679	31	worst	kmer	single	spnegono kmer k31 n679	indiv_rows	2759271417	1675412961	1.6469201810120173
spnegono	679	31	worst	kmer	single	spnegono kmer k31 n679	cylinder	2743232298	1659569694	1.6529780628785091
spnegono	679	31	worst	unique	single	spnegono unique k31 n679	matrix	150905258	95408073	1.5816822754611133
spnegono	679	31	worst	unique	single	spnegono unique k31 n679	indiv_rows	151384859	95887674	1.5787728775233405
spnegono	679	31	worst	unique	single	spnegono unique k31 n679	cylinder	150905658	95505798	1.5800680289588283
spnegono	679	31	worst	unitig	single	spnegono unitig k31 n679	matrix	215556682	126653015	1.7019467084932798
spnegono	679	31	worst	unitig	single	spnegono unitig k31 n679	indiv_rows	216440873	127537206	1.697080246528217
spnegono	679	31	worst	unitig	single	spnegono unitig k31 n679	cylinder	215658002	126668898	1.7025331822181007
spnegono	72	31	worst	kmer	single	spnegono kmer k31 n72	matrix	269354627	161335361	1.6695324901526083
spnegono	72	31	worst	kmer	single	spnegono kmer k31 n72	indiv_rows	286255433	178236167	1.6060457191048099
spnegono	72	31	worst	kmer	single	spnegono kmer k31 n72	cylinder	269373546	165451530	1.628111544208748
spnegono	72	31	worst	unique	single	spnegono unique k31 n72	matrix	3086857	2196748	1.4051939503302153
spnegono	72	31	worst	unique	single	spnegono unique k31 n72	indiv_rows	3183974	2293865	1.3880389648039444
spnegono	72	31	worst	unique	single	spnegono unique k31 n72	cylinder	3092446	2231056	1.3860907122008592
spnegono	72	31	worst	unitig	single	spnegono unitig k31 n72	matrix	20988768	14152121	1.4830828537997944
spnegono	72	31	worst	unitig	single	spnegono unitig k31 n72	indiv_rows	21872959	15036312	1.4546757875202376
spnegono	72	31	worst	unitig	single	spnegono unitig k31 n72	cylinder	20990770	14174330	1.480900331796988
spnegono	8	31	worst	kmer	single	spnegono kmer k31 n8	matrix	17929646	10586477	1.6936367027482324
spnegono	8	31	worst	kmer	single	spnegono kmer k31 n8	indiv_rows	34830452	27487283	1.2671478661605078
spnegono	8	31	worst	kmer	single	spnegono kmer k31 n8	cylinder	17955146	10999506	1.6323593077725491
spnegono	8	31	worst	unique	single	spnegono unique k31 n8	matrix	144	114	1.263157894736842
spnegono	8	31	worst	unique	single	spnegono unique k31 n8	indiv_rows	186	156	1.1923076923076923
spnegono	8	31	worst	unique	single	spnegono unique k31 n8	cylinder	160	120	1.3333333333333333
spnegono	8	31	worst	unitig	single	spnegono unitig k31 n8	matrix	1377104	1351709	1.0187873277458388
spnegono	8	31	worst	unitig	single	spnegono unitig k31 n8	indiv_rows	2261295	2235900	1.0113578424795384
spnegono	8	31	worst	unitig	single	spnegono unitig k31 n8	cylinder	1400198	1374884	1.0184117350991067
spnegono	1000	6	worst	kmer	single	spnegono kmer k6 n1000	matrix	0	0	NA
spnegono	1000	6	worst	kmer	single	spnegono kmer k6 n1000	indiv_rows	2080	2080	1
spnegono	1000	6	worst	kmer	single	spnegono kmer k6 n1000	cylinder	0	0	NA
spnegono	1000	6	worst	unique	single	spnegono unique k6 n1000	matrix	0	0	NA
spnegono	1000	6	worst	unique	single	spnegono unique k6 n1000	indiv_rows	1	1	1
spnegono	1000	6	worst	unique	single	spnegono unique k6 n1000	cylinder	0	0	NA
spnegono	1000	6	worst	unitig	single	spnegono unitig k6 n1000	matrix	0	0	NA
spnegono	1000	6	worst	unitig	single	spnegono unitig k6 n1000	indiv_rows	2080	2080	1
spnegono	1000	6	worst	unitig	single	spnegono unitig k6 n1000	cylinder	0	0	NA
spnegono	1000	9	worst	kmer	single	spnegono kmer k9 n1000	matrix	10046206	5683300	1.767671247338694
spnegono	1000	9	worst	kmer	single	spnegono kmer k9 n1000	indiv_rows	10177272	5814366	1.7503665919895652
spnegono	1000	9	worst	kmer	single	spnegono kmer k9 n1000	cylinder	10055092	5693156	1.7661718737375192
spnegono	1000	9	worst	unique	single	spnegono unique k9 n1000	matrix	5595408	3489538	1.6034810338789833
spnegono	1000	9	worst	unique	single	spnegono unique k9 n1000	indiv_rows	5608444	3502574	1.6012349774765644
spnegono	1000	9	worst	unique	single	spnegono unique k9 n1000	cylinder	5600206	3490700	1.6043217692726388
spnegono	1000	9	worst	unitig	single	spnegono unitig k9 n1000	matrix	10046206	5947389	1.6891792347868955
spnegono	1000	9	worst	unitig	single	spnegono unitig k9 n1000	indiv_rows	10177272	6078455	1.674318885308849
spnegono	1000	9	worst	unitig	single	spnegono unitig k9 n1000	cylinder	10055092	5957408	1.687830009292632
spneumo	1000	12	nj	kmer	single	spneumo kmer k12 n1000	matrix	111558329	411885879	0.2708476660351835
spneumo	1000	12	nj	kmer	single	spneumo kmer k12 n1000	indiv_rows	115827380	416154930	0.27832754498426826
spneumo	1000	12	nj	kmer	single	spneumo kmer k12 n1000	cylinder	111953374	412289722	0.27154054061042054
spneumo	1000	12	nj	unitig	single	spneumo unitig k12 n1000	matrix	104800080	386588747	0.271089318593125
spneumo	1000	12	nj	unitig	single	spneumo unitig k12 n1000	indiv_rows	108694075	390482742	0.2783582046245721
spneumo	1000	12	nj	unitig	single	spneumo unitig k12 n1000	cylinder	105172378	386941538	0.2718043106553218
spneumo	113	15	nj	kmer	single	spneumo kmer k15 n113	matrix	29441279	80300908	0.3666369376545531
spneumo	113	15	nj	kmer	single	spneumo kmer k15 n113	indiv_rows	36079696	86939325	0.41499857515571925
spneumo	113	15	nj	kmer	single	spneumo kmer k15 n113	cylinder	30110622	80942248	0.37200130641293777
spneumo	12	15	nj	kmer	single	spneumo kmer k15 n12	matrix	5515804	7251098	0.760685347239825
spneumo	12	15	nj	kmer	single	spneumo kmer k15 n12	indiv_rows	12154221	13889515	0.8750644640939587
spneumo	12	15	nj	kmer	single	spneumo kmer k15 n12	cylinder	6203662	7501132	0.8270301069225285
spneumo	177	15	nj	kmer	single	spneumo kmer k15 n177	matrix	35201512	122785914	0.2866901491648301
spneumo	177	15	nj	kmer	single	spneumo kmer k15 n177	indiv_rows	41839929	129424331	0.3232771510327529
spneumo	177	15	nj	kmer	single	spneumo kmer k15 n177	cylinder	35222982	123515536	0.28517045823288173
spneumo	19	15	nj	kmer	single	spneumo kmer k15 n19	matrix	8391450	11448871	0.7329500000480397
spneumo	19	15	nj	kmer	single	spneumo kmer k15 n19	indiv_rows	15029867	18087288	0.8309629945628112
spneumo	19	15	nj	kmer	single	spneumo kmer k15 n19	cylinder	9125168	12198002	0.7480871047569921
spneumo	277	15	nj	kmer	single	spneumo kmer k15 n277	matrix	46250675	198721330	0.2327413720510023
spneumo	277	15	nj	kmer	single	spneumo kmer k15 n277	indiv_rows	52889092	205359747	0.25754361686080574
spneumo	277	15	nj	kmer	single	spneumo kmer k15 n277	cylinder	46272624	199476134	0.23197072788667542
spneumo	29	15	nj	kmer	single	spneumo kmer k15 n29	matrix	12080919	20053168	0.6024444117757354
spneumo	29	15	nj	kmer	single	spneumo kmer k15 n29	indiv_rows	18719336	26691585	0.7013197605162825
spneumo	29	15	nj	kmer	single	spneumo kmer k15 n29	cylinder	12846942	20756368	0.6189397875389374
spneumo	2	15	nj	kmer	single	spneumo kmer k15 n2	matrix	746622	746622	1
spneumo	2	15	nj	kmer	single	spneumo kmer k15 n2	indiv_rows	7385039	7385039	1
spneumo	2	15	nj	kmer	single	spneumo kmer k15 n2	cylinder	1493244	1493244	1
spneumo	3	15	nj	kmer	single	spneumo kmer k15 n3	matrix	1399576	1435373	0.9750608378449365
spneumo	3	15	nj	kmer	single	spneumo kmer k15 n3	indiv_rows	8037993	8073790	0.9955662706114476
spneumo	3	15	nj	kmer	single	spneumo kmer k15 n3	cylinder	2146198	2146198	1
spneumo	434	15	nj	kmer	single	spneumo kmer k15 n434	matrix	59194702	307729625	0.19235945190522363
spneumo	434	15	nj	kmer	single	spneumo kmer k15 n434	indiv_rows	65833119	314368042	0.20941415858040685
spneumo	434	15	nj	kmer	single	spneumo kmer k15 n434	cylinder	59209972	308444264	0.19196327800733554
spneumo	46	15	nj	kmer	single	spneumo kmer k15 n46	matrix	15002401	31935070	0.4697782406614421
spneumo	46	15	nj	kmer	single	spneumo kmer k15 n46	indiv_rows	21640818	38573487	0.5610283042339418
spneumo	46	15	nj	kmer	single	spneumo kmer k15 n46	cylinder	15750438	32633078	0.48265254046829414
spneumo	5	15	nj	kmer	single	spneumo kmer k15 n5	matrix	1997880	2693736	0.7416762444426626
spneumo	5	15	nj	kmer	single	spneumo kmer k15 n5	indiv_rows	8636297	9332153	0.9254345701361733
spneumo	5	15	nj	kmer	single	spneumo kmer k15 n5	cylinder	2744502	3440358	0.7977373284989527
spneumo	72	15	nj	kmer	single	spneumo kmer k15 n72	matrix	24287981	52178408	0.465479533219948
spneumo	72	15	nj	kmer	single	spneumo kmer k15 n72	indiv_rows	30926398	58816825	0.5258086950460179
spneumo	72	15	nj	kmer	single	spneumo kmer k15 n72	cylinder	25060868	52798066	0.4746550375538377
spneumo	8	15	nj	kmer	single	spneumo kmer k15 n8	matrix	3294284	4900413	0.6722461963920184
spneumo	8	15	nj	kmer	single	spneumo kmer k15 n8	indiv_rows	9932701	11538830	0.8608065982426295
spneumo	8	15	nj	kmer	single	spneumo kmer k15 n8	cylinder	4075304	5601966	0.7274774605915137
spneumo	113	18	nj	kmer	single	spneumo kmer k18 n113	matrix	32223307	88810313	0.3628329403590774
spneumo	113	18	nj	kmer	single	spneumo kmer k18 n113	indiv_rows	39595653	96182659	0.4116714323732722
spneumo	113	18	nj	kmer	single	spneumo kmer k18 n113	cylinder	32962112	89563000	0.36803269207150274
spneumo	12	18	nj	kmer	single	spneumo kmer k18 n12	matrix	6105732	8659052	0.7051270739568257
spneumo	12	18	nj	kmer	single	spneumo kmer k18 n12	indiv_rows	13478078	16031398	0.8407300473732858
spneumo	12	18	nj	kmer	single	spneumo kmer k18 n12	cylinder	6870720	9424040	0.729063119426488
spneumo	177	18	nj	kmer	single	spneumo kmer k18 n177	matrix	38544963	134114349	0.2874037214317761
spneumo	177	18	nj	kmer	single	spneumo kmer k18 n177	indiv_rows	45917309	141486695	0.32453446594395324
spneumo	177	18	nj	kmer	single	spneumo kmer k18 n177	cylinder	38569772	134667734	0.2864069280322189
spneumo	19	18	nj	kmer	single	spneumo kmer k18 n19	matrix	9286310	12760908	0.7277154572386229
spneumo	19	18	nj	kmer	single	spneumo kmer k18 n19	indiv_rows	16658656	20133254	0.8274199491050974
spneumo	19	18	nj	kmer	single	spneumo kmer k18 n19	cylinder	10100698	13541222	0.7459221922511868
spneumo	277	18	nj	kmer	single	spneumo kmer k18 n277	matrix	50852482	212318345	0.23951054252989773
spneumo	277	18	nj	kmer	single	spneumo kmer k18 n277	indiv_rows	58224828	219690691	0.265030929325995
spneumo	277	18	nj	kmer	single	spneumo kmer k18 n277	cylinder	50877920	213053796	0.23880316124477782
spneumo	29	18	nj	kmer	single	spneumo kmer k18 n29	matrix	13385390	21433885	0.6244966789735039
spneumo	29	18	nj	kmer	single	spneumo kmer k18 n29	indiv_rows	20757736	28806231	0.7205988176655252
spneumo	29	18	nj	kmer	single	spneumo kmer k18 n29	cylinder	14230340	21443154	0.6636309192201856
spneumo	2	18	nj	kmer	single	spneumo kmer k18 n2	matrix	825212	825212	1
spneumo	2	18	nj	kmer	single	spneumo kmer k18 n2	indiv_rows	8197558	8197558	1
spneumo	2	18	nj	kmer	single	spneumo kmer k18 n2	cylinder	1650424	1650424	1
spneumo	3	18	nj	kmer	single	spneumo kmer k18 n3	matrix	1549634	1549634	1
spneumo	3	18	nj	kmer	single	spneumo kmer k18 n3	indiv_rows	8921980	8921980	1
spneumo	3	18	nj	kmer	single	spneumo kmer k18 n3	cylinder	2374846	2374846	1
spneumo	434	18	nj	kmer	single	spneumo kmer k18 n434	matrix	64322581	340315316	0.18900877502674607
spneumo	434	18	nj	kmer	single	spneumo kmer k18 n434	indiv_rows	71694927	347687662	0.2062049788813041
spneumo	434	18	nj	kmer	single	spneumo kmer k18 n434	cylinder	64340466	341058520	0.18864934381348983
spneumo	46	18	nj	kmer	single	spneumo kmer k18 n46	matrix	16615054	32927451	0.5045958158133771
spneumo	46	18	nj	kmer	single	spneumo kmer k18 n46	indiv_rows	23987400	40299797	0.5952238419463999
spneumo	46	18	nj	kmer	single	spneumo kmer k18 n46	cylinder	17440088	33743264	0.5168465030531724
spneumo	5	18	nj	kmer	single	spneumo kmer k18 n5	matrix	2218176	2264198	0.9796740391078872
spneumo	5	18	nj	kmer	single	spneumo kmer k18 n5	indiv_rows	9590522	9636544	0.9952242214636284
spneumo	5	18	nj	kmer	single	spneumo kmer k18 n5	cylinder	3043388	3027462	1.0052605119403646
spneumo	72	18	nj	kmer	single	spneumo kmer k18 n72	matrix	26552152	57135956	0.46471878408755424
spneumo	72	18	nj	kmer	single	spneumo kmer k18 n72	indiv_rows	33924498	64508302	0.5258935198759378
spneumo	72	18	nj	kmer	single	spneumo kmer k18 n72	cylinder	27404512	57895634	0.47334332671786616
spneumo	8	18	nj	kmer	single	spneumo kmer k18 n8	matrix	3659820	4526601	0.808513937941515
spneumo	8	18	nj	kmer	single	spneumo kmer k18 n8	indiv_rows	11032166	11898947	0.9271548146235125
spneumo	8	18	nj	kmer	single	spneumo kmer k18 n8	cylinder	4518554	5228224	0.8642617454799182
spneumo	1000	31	nj	kmer	single	spneumo kmer k31 n1000	matrix	290752112	1101529522	0.26395308177677695
spneumo	1000	31	nj	kmer	single	spneumo kmer k31 n1000	indiv_rows	307020823	1117798233	0.27466569004676533
spneumo	1000	31	nj	kmer	single	spneumo kmer k31 n1000	cylinder	291811374	1102722682	0.26462806901799085
spneumo	1000	31	nj	unique	single	spneumo unique k31 n1000	matrix	31749204	118939593	0.26693553592368524
spneumo	1000	31	nj	unique	single	spneumo unique k31 n1000	indiv_rows	32378628	119569017	0.2707944650912368
spneumo	1000	31	nj	unique	single	spneumo unique k31 n1000	cylinder	31859082	119058366	0.26759213208083166
spneumo	1000	31	nj	unitig	single	spneumo unitig k31 n1000	matrix	34546348	127757357	0.2704059383445135
spneumo	1000	31	nj	unitig	single	spneumo unitig k31 n1000	indiv_rows	35505456	128716465	0.27584237960543745
spneumo	1000	31	nj	unitig	single	spneumo unitig k31 n1000	cylinder	34665906	127883340	0.2710744495725557
spneumo	113	31	nj	kmer	single	spneumo kmer k31 n113	matrix	73784787	122901525	0.6003569687194686
spneumo	113	31	nj	kmer	single	spneumo kmer k31 n113	indiv_rows	90053498	139170236	0.6470744074904062
spneumo	113	31	nj	kmer	single	spneumo kmer k31 n113	cylinder	74897936	124053498	0.6037551315159206
spneumo	113	31	nj	unique	single	spneumo unique k31 n113	matrix	4396032	7292956	0.60277780367796
spneumo	113	31	nj	unique	single	spneumo unique k31 n113	indiv_rows	4632661	7529585	0.6152611332497077
spneumo	113	31	nj	unique	single	spneumo unique k31 n113	cylinder	4456880	7358930	0.6056423963809956
spneumo	113	31	nj	unitig	single	spneumo unitig k31 n113	matrix	8722193	14621612	0.5965274553859041
spneumo	113	31	nj	unitig	single	spneumo unitig k31 n113	indiv_rows	9681301	15580720	0.6213641603212176
spneumo	113	31	nj	unitig	single	spneumo unitig k31 n113	cylinder	8856520	14750074	0.6004390215262649
spneumo	12	31	nj	kmer	single	spneumo kmer k31 n12	matrix	10800506	12139969	0.8896650395071025
spneumo	12	31	nj	kmer	single	spneumo kmer k31 n12	indiv_rows	27069217	28408680	0.9528502204255882
spneumo	12	31	nj	kmer	single	spneumo kmer k31 n12	cylinder	11905836	13235924	0.8995092446889239
spneumo	12	31	nj	unique	single	spneumo unique k31 n12	matrix	22400	22412	0.9994645725504194
spneumo	12	31	nj	unique	single	spneumo unique k31 n12	indiv_rows	26477	26489	0.9995469817660161
spneumo	12	31	nj	unique	single	spneumo unique k31 n12	cylinder	24438	24450	0.9995092024539878
spneumo	12	31	nj	unitig	single	spneumo unitig k31 n12	matrix	1269202	1307492	0.9707149259804266
spneumo	12	31	nj	unitig	single	spneumo unitig k31 n12	indiv_rows	2228310	2266600	0.9831068560840025
spneumo	12	31	nj	unitig	single	spneumo unitig k31 n12	cylinder	1398232	1431184	0.9769757068273541
spneumo	177	31	nj	kmer	single	spneumo kmer k31 n177	matrix	96076869	189815667	0.5061587935204527
spneumo	177	31	nj	kmer	single	spneumo kmer k31 n177	indiv_rows	112345580	206084378	0.545143601326249
spneumo	177	31	nj	kmer	single	spneumo kmer k31 n177	cylinder	97226998	190863354	0.5094063158923635
spneumo	177	31	nj	unique	single	spneumo unique k31 n177	matrix	6422733	12766589	0.5030891963389751
spneumo	177	31	nj	unique	single	spneumo unique k31 n177	indiv_rows	6710437	13054293	0.5140406301589829
spneumo	177	31	nj	unique	single	spneumo unique k31 n177	cylinder	6491106	12831802	0.5058608292116726
spneumo	177	31	nj	unitig	single	spneumo unitig k31 n177	matrix	11422124	22205488	0.5143829309223017
spneumo	177	31	nj	unitig	single	spneumo unitig k31 n177	indiv_rows	12381232	23164596	0.5344894424232566
spneumo	177	31	nj	unitig	single	spneumo unitig k31 n177	cylinder	11548220	22340160	0.5169264678498274
spneumo	19	31	nj	kmer	single	spneumo kmer k31 n19	matrix	17615188	21162756	0.832367391090272
spneumo	19	31	nj	kmer	single	spneumo kmer k31 n19	indiv_rows	33883899	37431467	0.9052249808964207
spneumo	19	31	nj	kmer	single	spneumo kmer k31 n19	cylinder	19248130	22211948	0.8665664983548493
spneumo	19	31	nj	unique	single	spneumo unique k31 n19	matrix	316469	347814	0.9098799933297682
spneumo	19	31	nj	unique	single	spneumo unique k31 n19	indiv_rows	358243	389588	0.919543209749787
spneumo	19	31	nj	unique	single	spneumo unique k31 n19	cylinder	335658	367214	0.9140664571612194
spneumo	19	31	nj	unitig	single	spneumo unitig k31 n19	matrix	2070578	2296806	0.9015032179470099
spneumo	19	31	nj	unitig	single	spneumo unitig k31 n19	indiv_rows	3029686	3255914	0.9305178208023922
