dataset	method	k	N	type	n_bit_changes	n_runs	n_cylinder_runs
ngono-spneumo	upgma-attotree	29	1000	kmer	113022179	125679727	117078148
ngono-spneumo	upgma-attotree	29	1000	uniqrow	7483515	7820846	7642740
ngono-spneumo	upgma-attotree	29	1000	unitig	9024611	9634665	9271350
ngono-spneumo	upgma-attotree	30	1000	kmer	115037173	127903025	119095196
ngono-spneumo	upgma-attotree	30	1000	uniqrow	7450730	7786033	7609104
ngono-spneumo	upgma-attotree	30	1000	unitig	8953924	9556847	9196182
ngono-spneumo	upgma-attotree	31	1000	kmer	117015218	130088109	121075202
ngono-spneumo	upgma-attotree	31	1000	uniqrow	7587009	7927821	7747070
ngono-spneumo	upgma-attotree	31	1000	unitig	9070280	9676052	9311826
ngono-spneumo	upgma-attotree	6	1000	kmer	0	2080	0
ngono-spneumo	upgma-attotree	6	1000	uniqrow	0	1	0
ngono-spneumo	upgma-attotree	6	1000	unitig	0	2080	0
ngono-spneumo	upgma-attotree	8	1000	kmer	7516	40412	7710
ngono-spneumo	upgma-attotree	8	1000	uniqrow	7259	7676	7414
ngono-spneumo	upgma-attotree	8	1000	unitig	7516	40412	7710
ngono-spneumo	upgma-attotree	9	1000	kmer	270620	401682	281502
ngono-spneumo	upgma-attotree	9	1000	uniqrow	230069	241602	235706
ngono-spneumo	upgma-attotree	9	1000	unitig	270620	401682	281502
ngono-spneumo	upgma-hamming	10	1000	kmer	3587727	4106734	3764376
ngono-spneumo	upgma-hamming	10	1000	uniqrow	2974762	3106844	3042810
ngono-spneumo	upgma-hamming	10	1000	unitig	3587316	4106270	3763946
ngono-spneumo	upgma-hamming	11	1000	kmer	18620058	20419407	19575674
ngono-spneumo	upgma-hamming	11	1000	uniqrow	13344111	13928643	13622488
ngono-spneumo	upgma-hamming	11	1000	unitig	18497576	20283111	19447036
ngono-spneumo	upgma-hamming	12	1000	kmer	43906153	48220925	46172078
ngono-spneumo	upgma-hamming	12	1000	uniqrow	21302135	22257614	21722574
ngono-spneumo	upgma-hamming	12	1000	unitig	40732017	44675093	42835588
ngono-spneumo	upgma-hamming	13	1000	kmer	64006113	70895781	67274832
ngono-spneumo	upgma-hamming	13	1000	uniqrow	17422090	18227411	17762120
ngono-spneumo	upgma-hamming	13	1000	unitig	45607105	50290661	47941836
ngono-spneumo	upgma-hamming	14	1000	kmer	75320944	83825995	79106962
ngono-spneumo	upgma-hamming	14	1000	uniqrow	11346868	11885432	11577946
ngono-spneumo	upgma-hamming	14	1000	unitig	32057599	35389156	33625150
ngono-spneumo	upgma-hamming	15	1000	kmer	81044597	90360991	85009556
ngono-spneumo	upgma-hamming	15	1000	uniqrow	8080991	8465928	8255258
ngono-spneumo	upgma-hamming	15	1000	unitig	18765413	20616705	19606214
ngono-spneumo	upgma-hamming	16	1000	kmer	84450662	94200162	88478388
ngono-spneumo	upgma-hamming	16	1000	uniqrow	7037607	7368599	7193676
ngono-spneumo	upgma-hamming	16	1000	unitig	12217676	13308625	12707436
ngono-spneumo	upgma-hamming	17	1000	kmer	87066659	97111021	91072304
ngono-spneumo	upgma-hamming	17	1000	uniqrow	6708863	7021854	6859502
ngono-spneumo	upgma-hamming	17	1000	unitig	9807722	10606295	10165014
ngono-spneumo	upgma-hamming	18	1000	kmer	89681065	99973746	93699080
ngono-spneumo	upgma-hamming	18	1000	uniqrow	6540369	6845496	6689236
ngono-spneumo	upgma-hamming	18	1000	unitig	8865837	9554918	9174118
ngono-spneumo	upgma-hamming	19	1000	kmer	92253670	102775875	96279424
ngono-spneumo	upgma-hamming	19	1000	uniqrow	6695166	7005573	6846256
ngono-spneumo	upgma-hamming	19	1000	unitig	8745575	9401108	9033498
ngono-spneumo	upgma-hamming	20	1000	kmer	94667633	105412667	98744710
ngono-spneumo	upgma-hamming	20	1000	uniqrow	6787524	7100865	6940642
ngono-spneumo	upgma-hamming	20	1000	unitig	8729276	9370915	9008680
ngono-spneumo	upgma-hamming	21	1000	kmer	96913791	107878033	100994820
ngono-spneumo	upgma-hamming	21	1000	uniqrow	6761057	7072915	6912632
ngono-spneumo	upgma-hamming	21	1000	unitig	8586810	9213418	8856386
ngono-spneumo	upgma-hamming	22	1000	kmer	98865606	110045352	102957890
ngono-spneumo	upgma-hamming	22	1000	uniqrow	6943547	7262304	7097448
ngono-spneumo	upgma-hamming	22	1000	unitig	8716320	9341066	8982404
ngono-spneumo	upgma-hamming	23	1000	kmer	100932090	112325936	105027220
ngono-spneumo	upgma-hamming	23	1000	uniqrow	7016922	7338717	7171740
ngono-spneumo	upgma-hamming	23	1000	unitig	8753087	9375282	9015940
ngono-spneumo	upgma-hamming	24	1000	kmer	102805252	114412267	106902986
ngono-spneumo	upgma-hamming	24	1000	uniqrow	6990018	7310519	7144162
ngono-spneumo	upgma-hamming	24	1000	unitig	8659685	9272998	8917698
ngono-spneumo	upgma-hamming	25	1000	kmer	104603327	116421821	108703480
ngono-spneumo	upgma-hamming	25	1000	uniqrow	7161306	7488595	7317468
ngono-spneumo	upgma-hamming	25	1000	unitig	8788726	9404149	9044006
ngono-spneumo	upgma-hamming	26	1000	kmer	106644378	118673812	110746836
ngono-spneumo	upgma-hamming	26	1000	uniqrow	7241074	7571509	7398234
ngono-spneumo	upgma-hamming	26	1000	unitig	8869716	9484736	9124284
ngono-spneumo	upgma-hamming	27	1000	kmer	108989169	121229005	113093832
ngono-spneumo	upgma-hamming	27	1000	uniqrow	7216681	7545365	7373020
ngono-spneumo	upgma-hamming	27	1000	unitig	8784314	9391916	9034098
ngono-spneumo	upgma-hamming	28	1000	kmer	111029729	123478597	115136506
ngono-spneumo	upgma-hamming	28	1000	uniqrow	7341884	7676624	7500030
ngono-spneumo	upgma-hamming	28	1000	unitig	8907964	9518168	9156702
ngono-spneumo	upgma-hamming	29	1000	kmer	113129501	125787049	117238336
ngono-spneumo	upgma-hamming	29	1000	uniqrow	7418233	7755564	7576996
ngono-spneumo	upgma-hamming	29	1000	unitig	8975297	9585351	9222298
ngono-spneumo	upgma-hamming	30	1000	kmer	115136365	128002217	119247174
ngono-spneumo	upgma-hamming	30	1000	uniqrow	7391044	7726347	7548906
ngono-spneumo	upgma-hamming	30	1000	unitig	8894603	9497526	9137110
ngono-spneumo	upgma-hamming	31	1000	kmer	116936652	130009543	121049346
ngono-spneumo	upgma-hamming	31	1000	uniqrow	7522947	7863759	7681720
ngono-spneumo	upgma-hamming	31	1000	unitig	9000560	9606332	9241156
ngono-spneumo	upgma-hamming	6	1000	kmer	0	2080	0
ngono-spneumo	upgma-hamming	6	1000	uniqrow	0	1	0
ngono-spneumo	upgma-hamming	6	1000	unitig	0	2080	0
ngono-spneumo	upgma-hamming	8	1000	kmer	6938	39834	7132
ngono-spneumo	upgma-hamming	8	1000	uniqrow	6795	7212	6950
ngono-spneumo	upgma-hamming	8	1000	unitig	6938	39834	7132
ngono-spneumo	upgma-hamming	9	1000	kmer	258900	389962	269782
ngono-spneumo	upgma-hamming	9	1000	uniqrow	225639	237172	231276
ngono-spneumo	upgma-hamming	9	1000	unitig	258900	389962	269782
ngono-spneumo	worst	10	1000	kmer	171634520	172153527	171798736
ngono-spneumo	worst	10	1000	uniqrow	66615969	66748051	66678380
ngono-spneumo	worst	10	1000	unitig	171613586	172132540	171777778
ngono-spneumo	worst	11	1000	kmer	954384484	956183833	955332870
ngono-spneumo	worst	11	1000	uniqrow	278779552	279364084	279054514
ngono-spneumo	worst	11	1000	unitig	948309572	950095107	949251860
ngono-spneumo	worst	12	1000	kmer	2285323814	2289638586	2287563266
ngono-spneumo	worst	12	1000	uniqrow	422491424	423446903	422898196
ngono-spneumo	worst	12	1000	unitig	2119434858	2123377934	2121514196
ngono-spneumo	worst	13	1000	kmer	3312979347	3319869015	3316197590
ngono-spneumo	worst	13	1000	uniqrow	342833812	343639133	343160658
ngono-spneumo	worst	13	1000	unitig	2341863675	2346547231	2344143012
ngono-spneumo	worst	14	1000	kmer	3800260762	3808765813	3803940122
ngono-spneumo	worst	14	1000	uniqrow	233899644	234438208	234121250
ngono-spneumo	worst	14	1000	unitig	1574319491	1577651048	1575847086
ngono-spneumo	worst	15	1000	kmer	3981136731	3990453125	3984987302
ngono-spneumo	worst	15	1000	uniqrow	176746483	177131420	176907128
ngono-spneumo	worst	15	1000	unitig	845878453	847729745	846699066
ngono-spneumo	worst	16	1000	kmer	4044729106	4054478606	4048640172
ngono-spneumo	worst	16	1000	uniqrow	158640216	158971208	158780608
ngono-spneumo	worst	16	1000	unitig	492593155	493684104	493068046
ngono-spneumo	worst	17	1000	kmer	4069545388	4079589750	4073480574
ngono-spneumo	worst	17	1000	uniqrow	153155861	153468852	153289586
ngono-spneumo	worst	17	1000	unitig	359662669	360461242	360004174
ngono-spneumo	worst	18	1000	kmer	4082018877	4092311558	4085966042
ngono-spneumo	worst	18	1000	uniqrow	150426893	150732020	150557144
ngono-spneumo	worst	18	1000	unitig	308412498	309101579	308701998
ngono-spneumo	worst	19	1000	kmer	4089776349	4100298554	4093731224
ngono-spneumo	worst	19	1000	uniqrow	152784276	153094683	152916012
ngono-spneumo	worst	19	1000	unitig	291446215	292101748	291717816
ngono-spneumo	worst	20	1000	kmer	4095339840	4106084874	4099300284
ngono-spneumo	worst	20	1000	uniqrow	154095766	154409107	154228188
ngono-spneumo	worst	20	1000	unitig	282934087	283575726	283196588
ngono-spneumo	worst	21	1000	kmer	4099550833	4110515075	4103515490
ngono-spneumo	worst	21	1000	uniqrow	153262371	153574229	153393552
ngono-spneumo	worst	21	1000	unitig	272988847	273615455	273241096
ngono-spneumo	worst	22	1000	kmer	4102963846	4114143592	4106931866
ngono-spneumo	worst	22	1000	uniqrow	155796093	156114850	155929166
ngono-spneumo	worst	22	1000	unitig	269685767	270310513	269933988
ngono-spneumo	worst	23	1000	kmer	4105901265	4117295111	4109872180
ngono-spneumo	worst	23	1000	uniqrow	156817642	157139437	156951226
ngono-spneumo	worst	23	1000	unitig	266514187	267136382	266758892
ngono-spneumo	worst	24	1000	kmer	4108596264	4120203279	4112569838
ngono-spneumo	worst	24	1000	uniqrow	156059522	156380023	156192012
ngono-spneumo	worst	24	1000	unitig	260355142	260968455	260593476
ngono-spneumo	worst	25	1000	kmer	4111083697	4122902191	4115059740
ngono-spneumo	worst	25	1000	uniqrow	158177745	158505034	158311766
ngono-spneumo	worst	25	1000	unitig	258897584	259513007	259133894
ngono-spneumo	worst	26	1000	kmer	4113453186	4125482620	4117431582
ngono-spneumo	worst	26	1000	uniqrow	159230068	159560503	159364678
ngono-spneumo	worst	26	1000	unitig	257112095	257727115	257346212
ngono-spneumo	worst	27	1000	kmer	4115714445	4127954281	4119695082
ngono-spneumo	worst	27	1000	uniqrow	158234722	158563406	158368098
ngono-spneumo	worst	27	1000	unitig	252058296	252665898	252287180
ngono-spneumo	worst	28	1000	kmer	4117882323	4130331191	4121865108
ngono-spneumo	worst	28	1000	uniqrow	160109620	160444360	160244272
ngono-spneumo	worst	28	1000	unitig	251106507	251716711	251333844
ngono-spneumo	worst	29	1000	kmer	4119974830	4132632378	4123959692
ngono-spneumo	worst	29	1000	uniqrow	160760192	161097523	160895118
ngono-spneumo	worst	29	1000	unitig	249368410	249978464	249593712
ngono-spneumo	worst	30	1000	kmer	4121982171	4134848023	4125969016
ngono-spneumo	worst	30	1000	uniqrow	159822013	160157316	159955780
ngono-spneumo	worst	30	1000	unitig	244758902	245361825	244979508
ngono-spneumo	worst	31	1000	kmer	4123891005	4136963896	4127879732
ngono-spneumo	worst	31	1000	uniqrow	161488872	161829684	161623818
ngono-spneumo	worst	31	1000	unitig	243981394	244587166	244200744
ngono-spneumo	worst	6	1000	kmer	0	2080	0
ngono-spneumo	worst	6	1000	uniqrow	0	1	0
ngono-spneumo	worst	6	1000	unitig	0	2080	0
ngono-spneumo	worst	8	1000	kmer	161677	194573	161798
ngono-spneumo	worst	8	1000	uniqrow	129140	129557	129232
ngono-spneumo	worst	8	1000	unitig	161677	194573	161798
ngono-spneumo	worst	9	1000	kmer	10111503	10242565	10120450
ngono-spneumo	worst	9	1000	uniqrow	5277972	5289505	5282434
ngono-spneumo	worst	9	1000	unitig	10111509	10242571	10120456
ngono	nj-attotree	10	1000	kmer	1466870	1907671	1467778
ngono	nj-attotree	10	1000	uniqrow	831138	864245	831554
ngono	nj-attotree	10	1000	unitig	1419789	1855704	1420674
ngono	nj-attotree	11	1000	kmer	5906494	7007910	5910078
ngono	nj-attotree	11	1000	uniqrow	2179986	2258717	2180882
ngono	nj-attotree	11	1000	unitig	5173105	6187890	5176254
ngono	nj-attotree	12	1000	kmer	12708109	14619937	12715074
ngono	nj-attotree	12	1000	uniqrow	2970137	3069615	2971186
ngono	nj-attotree	12	1000	unitig	8736452	10145368	8740968
ngono	nj-attotree	13	1000	kmer	18672712	21205516	18682062
ngono	nj-attotree	13	1000	uniqrow	3055896	3151695	3056910
ngono	nj-attotree	13	1000	unitig	8653092	9868876	8656808
ngono	nj-attotree	14	1000	kmer	22496362	25381677	22506946
ngono	nj-attotree	14	1000	uniqrow	2930893	3018276	2931870
ngono	nj-attotree	14	1000	unitig	6513694	7277240	6516100
ngono	nj-attotree	15	1000	kmer	24752378	27821075	24763554
ngono	nj-attotree	15	1000	uniqrow	2852514	2935387	2853488
ngono	nj-attotree	15	1000	unitig	4750362	5186069	4751998
ngono	nj-attotree	16	1000	kmer	26265594	29442558	26277094
ngono	nj-attotree	16	1000	uniqrow	2876993	2959314	2877992
ngono	nj-attotree	16	1000	unitig	3945613	4226075	3946984
ngono	nj-attotree	17	1000	kmer	27489132	30746130	27500872
ngono	nj-attotree	17	1000	uniqrow	2900699	2983273	2901696
ngono	nj-attotree	17	1000	unitig	3634526	3854545	3635792
ngono	nj-attotree	18	1000	kmer	28604165	31931200	28616114
ngono	nj-attotree	18	1000	uniqrow	2923088	3006335	2924100
ngono	nj-attotree	18	1000	unitig	3532673	3730211	3533922
ngono	nj-attotree	19	1000	kmer	29669666	33062159	29681824
ngono	nj-attotree	19	1000	uniqrow	2992735	3077618	2993796
ngono	nj-attotree	19	1000	unitig	3558981	3748091	3560262
ngono	nj-attotree	20	1000	kmer	30712661	34168382	30725032
ngono	nj-attotree	20	1000	uniqrow	3028396	3114372	3029478
ngono	nj-attotree	20	1000	unitig	3577279	3762061	3578584
ngono	nj-attotree	21	1000	kmer	31735402	35252819	31747968
ngono	nj-attotree	21	1000	uniqrow	3062895	3149782	3063978
ngono	nj-attotree	21	1000	unitig	3592876	3774189	3594182
ngono	nj-attotree	22	1000	kmer	32736110	36314135	32748866
ngono	nj-attotree	22	1000	uniqrow	3117594	3206011	3118688
ngono	nj-attotree	22	1000	unitig	3646197	3826184	3647530
ngono	nj-attotree	23	1000	kmer	33724693	37362829	33737638
ngono	nj-attotree	23	1000	uniqrow	3156766	3246289	3157874
ngono	nj-attotree	23	1000	unitig	3673188	3852403	3674528
ngono	nj-attotree	24	1000	kmer	34705194	38403263	34718326
ngono	nj-attotree	24	1000	uniqrow	3186420	3276662	3187536
ngono	nj-attotree	24	1000	unitig	3701165	3879382	3702516
ngono	nj-attotree	25	1000	kmer	35672422	39430173	35685740
ngono	nj-attotree	25	1000	uniqrow	3247085	3339005	3248214
ngono	nj-attotree	25	1000	unitig	3760054	3938673	3761420
ngono	nj-attotree	26	1000	kmer	36633323	40450820	36646826
ngono	nj-attotree	26	1000	uniqrow	3287945	3381014	3289092
ngono	nj-attotree	26	1000	unitig	3802555	3981523	3803938
ngono	nj-attotree	27	1000	kmer	37587770	41465064	37601456
ngono	nj-attotree	27	1000	uniqrow	3315816	3409695	3316974
ngono	nj-attotree	27	1000	unitig	3828632	4007333	3830034
ngono	nj-attotree	28	1000	kmer	38533698	42470740	38547568
ngono	nj-attotree	28	1000	uniqrow	3363514	3458747	3364692
ngono	nj-attotree	28	1000	unitig	3880602	4059820	3882024
ngono	nj-attotree	29	1000	kmer	39474630	43471537	39488686
ngono	nj-attotree	29	1000	uniqrow	3397651	3493955	3398836
ngono	nj-attotree	29	1000	unitig	3911303	4090959	3912730
ngono	nj-attotree	30	1000	kmer	40412570	44469533	40426814
ngono	nj-attotree	30	1000	uniqrow	3421249	3518415	3422452
ngono	nj-attotree	30	1000	unitig	3933836	4113347	3935284
ngono	nj-attotree	31	1000	kmer	41342493	45459556	41356926
ngono	nj-attotree	31	1000	uniqrow	3485558	3584349	3486790
ngono	nj-attotree	31	1000	unitig	3996346	4176892	3997822
ngono	nj-attotree	6	1000	kmer	0	2080	0
ngono	nj-attotree	6	1000	uniqrow	0	1	0
ngono	nj-attotree	6	1000	unitig	0	2080	0
ngono	nj-attotree	7	1000	kmer	0	8192	0
ngono	nj-attotree	7	1000	uniqrow	0	1	0
ngono	nj-attotree	7	1000	unitig	0	8192	0
ngono	nj-attotree	8	1000	kmer	5497	38383	5502
ngono	nj-attotree	8	1000	uniqrow	5319	5565	5324
ngono	nj-attotree	8	1000	unitig	5497	38383	5502
ngono	nj-attotree	9	1000	kmer	155818	284356	155902
ngono	nj-attotree	9	1000	uniqrow	123405	128904	123466
ngono	nj-attotree	9	1000	unitig	155329	283824	155412
ngono	nj-hamming	10	1000	kmer	1437260	1878061	1437852
ngono	nj-hamming	10	1000	uniqrow	833772	866879	834042
ngono	nj-hamming	10	1000	unitig	1394567	1830482	1395122
ngono	nj-hamming	11	1000	kmer	5847406	6948822	5851346
ngono	nj-hamming	11	1000	uniqrow	2173136	2251867	2174648
ngono	nj-hamming	11	1000	unitig	5142425	6157210	5143538
ngono	nj-hamming	12	1000	kmer	12705197	14617025	12713788
ngono	nj-hamming	12	1000	uniqrow	2959139	3058617	2963370
ngono	nj-hamming	12	1000	unitig	8774371	10183287	8778684
ngono	nj-hamming	13	1000	kmer	18735508	21268312	18748058
ngono	nj-hamming	13	1000	uniqrow	3019002	3114801	3020564
ngono	nj-hamming	13	1000	unitig	8633181	9848965	8636162
ngono	nj-hamming	14	1000	kmer	22597022	25482337	22606804
ngono	nj-hamming	14	1000	uniqrow	2861928	2949311	2865294
ngono	nj-hamming	14	1000	unitig	6491521	7255067	6494330
ngono	nj-hamming	15	1000	kmer	24877084	27945781	24887804
ngono	nj-hamming	15	1000	uniqrow	2776197	2859070	2779672
ngono	nj-hamming	15	1000	unitig	4741689	5177396	4745092
ngono	nj-hamming	16	1000	kmer	26455288	29632252	26466596
ngono	nj-hamming	16	1000	uniqrow	2795811	2878132	2797462
ngono	nj-hamming	16	1000	unitig	3911715	4192177	3916402
ngono	nj-hamming	17	1000	kmer	27559613	30816611	27571296
ngono	nj-hamming	17	1000	uniqrow	2813982	2896556	2815970
ngono	nj-hamming	17	1000	unitig	3594927	3814946	3597492
ngono	nj-hamming	18	1000	kmer	28548396	31875431	28567430
ngono	nj-hamming	18	1000	uniqrow	2834610	2917857	2837466
ngono	nj-hamming	18	1000	unitig	3480460	3677998	3483626
ngono	nj-hamming	19	1000	kmer	29778598	33171091	29787760
ngono	nj-hamming	19	1000	uniqrow	2902097	2986980	2904550
ngono	nj-hamming	19	1000	unitig	3503326	3692436	3505338
ngono	nj-hamming	20	1000	kmer	30622329	34078050	30655454
ngono	nj-hamming	20	1000	uniqrow	2942070	3028046	2944858
ngono	nj-hamming	20	1000	unitig	3521507	3706289	3526194
ngono	nj-hamming	21	1000	kmer	31598479	35115896	31632738
ngono	nj-hamming	21	1000	uniqrow	2974857	3061744	2977384
ngono	nj-hamming	21	1000	unitig	3534262	3715575	3536892
ngono	nj-hamming	22	1000	kmer	32617579	36195604	32627754
ngono	nj-hamming	22	1000	uniqrow	3026502	3114919	3029052
ngono	nj-hamming	22	1000	unitig	3586439	3766426	3590332
ngono	nj-hamming	23	1000	kmer	33751988	37390124	33788396
ngono	nj-hamming	23	1000	uniqrow	3054469	3143992	3058344
ngono	nj-hamming	23	1000	unitig	3614611	3793826	3616462
ngono	nj-hamming	24	1000	kmer	34778234	38476303	34789040
ngono	nj-hamming	24	1000	uniqrow	3088296	3178538	3089992
ngono	nj-hamming	24	1000	unitig	3640075	3818292	3644970
ngono	nj-hamming	25	1000	kmer	35687252	39445003	35725732
ngono	nj-hamming	25	1000	uniqrow	3149341	3241261	3152700
ngono	nj-hamming	25	1000	unitig	3698218	3876837	3700356
ngono	nj-hamming	26	1000	kmer	36633255	40450752	36660894
ngono	nj-hamming	26	1000	uniqrow	3189631	3282700	3193846
ngono	nj-hamming	26	1000	unitig	3727372	3906340	3728836
ngono	nj-hamming	27	1000	kmer	37499319	41376613	37527738
ngono	nj-hamming	27	1000	uniqrow	3219367	3313246	3221112
ngono	nj-hamming	27	1000	unitig	3749630	3928331	3751128
ngono	nj-hamming	28	1000	kmer	38654810	42591852	38685858
ngono	nj-hamming	28	1000	uniqrow	3267488	3362721	3269240
ngono	nj-hamming	28	1000	unitig	3797756	3976974	3801444
ngono	nj-hamming	29	1000	kmer	39585297	43582204	39615244
ngono	nj-hamming	29	1000	uniqrow	3298048	3394352	3299804
ngono	nj-hamming	29	1000	unitig	3822199	4001855	3825878
ngono	nj-hamming	30	1000	kmer	40445622	44502585	40478092
ngono	nj-hamming	30	1000	uniqrow	3321640	3418806	3325186
ngono	nj-hamming	30	1000	unitig	3847167	4026678	3848708
ngono	nj-hamming	31	1000	kmer	41355705	45472768	41388862
ngono	nj-hamming	31	1000	uniqrow	3385119	3483910	3386910
ngono	nj-hamming	31	1000	unitig	3905442	4085988	3909280
ngono	nj-hamming	6	1000	kmer	0	2080	0
ngono	nj-hamming	6	1000	uniqrow	0	1	0
ngono	nj-hamming	6	1000	unitig	0	2080	0
ngono	nj-hamming	7	1000	kmer	0	8192	0
ngono	nj-hamming	7	1000	uniqrow	0	1	0
ngono	nj-hamming	7	1000	unitig	0	8192	0
ngono	nj-hamming	8	1000	kmer	4888	37774	4888
ngono	nj-hamming	8	1000	uniqrow	4775	5021	4776
ngono	nj-hamming	8	1000	unitig	4888	37774	4888
ngono	nj-hamming	9	1000	kmer	150362	278900	150408
ngono	nj-hamming	9	1000	uniqrow	121957	127456	121982
ngono	nj-hamming	9	1000	unitig	149872	278367	149930
ngono	optimal	10	1000	kmer	1264820	1705621	1287192
ngono	optimal	10	1000	uniqrow	735052	768159	743850
ngono	optimal	10	1000	unitig	1225110	1661025	1246776
ngono	optimal	11	1000	kmer	5158666	6260082	5220380
ngono	optimal	11	1000	uniqrow	1942739	2021470	1963906
ngono	optimal	11	1000	unitig	4528140	5542925	4581844
ngono	optimal	12	1000	kmer	11186180	13098008	11319418
ngono	optimal	12	1000	uniqrow	2647021	2746499	2673344
ngono	optimal	12	1000	unitig	7725867	9134783	7838164
ngono	optimal	13	1000	kmer	16516064	19048868	16762450
ngono	optimal	13	1000	uniqrow	2715504	2811303	2740230
ngono	optimal	13	1000	unitig	7710511	8926295	7817854
ngono	optimal	14	1000	kmer	19962241	22847556	20254684
ngono	optimal	14	1000	uniqrow	2596295	2683678	2618380
ngono	optimal	14	1000	unitig	5821201	6584747	5892546
ngono	optimal	15	1000	kmer	22007650	25076347	22338904
ngono	optimal	15	1000	uniqrow	2522430	2605303	2543188
ngono	optimal	15	1000	unitig	4244609	4680316	4289692
ngono	optimal	16	1000	kmer	23386545	26563509	23734240
ngono	optimal	16	1000	uniqrow	2542825	2625146	2563340
ngono	optimal	16	1000	unitig	3521008	3801470	3554492
ngono	optimal	17	1000	kmer	24505140	27762138	24865506
ngono	optimal	17	1000	uniqrow	2563327	2645901	2583804
ngono	optimal	17	1000	unitig	3241675	3461694	3270512
ngono	optimal	18	1000	kmer	25525793	28852828	25897438
ngono	optimal	18	1000	uniqrow	2584172	2667419	2604750
ngono	optimal	18	1000	unitig	3150923	3348461	3178146
ngono	optimal	19	1000	kmer	26497977	29890470	26880322
ngono	optimal	19	1000	uniqrow	2646885	2731768	2667808
ngono	optimal	19	1000	unitig	3174963	3364073	3201922
ngono	optimal	20	1000	kmer	27449451	30905172	27842208
ngono	optimal	20	1000	uniqrow	2679797	2765773	2700940
ngono	optimal	20	1000	unitig	3192282	3377064	3219178
ngono	optimal	21	1000	kmer	28382246	31899663	28785196
ngono	optimal	21	1000	uniqrow	2711614	2798501	2732962
ngono	optimal	21	1000	unitig	3207537	3388850	3234390
ngono	optimal	22	1000	kmer	29294336	32872361	29707218
ngono	optimal	22	1000	uniqrow	2761088	2849505	2782764
ngono	optimal	22	1000	unitig	3256366	3436353	3283424
ngono	optimal	23	1000	kmer	30194895	33833031	30617560
ngono	optimal	23	1000	uniqrow	2796588	2886111	2818534
ngono	optimal	23	1000	unitig	3280778	3459993	3307994
ngono	optimal	24	1000	kmer	31087411	34785480	31519770
ngono	optimal	24	1000	uniqrow	2823500	2913742	2845594
ngono	optimal	24	1000	unitig	3306258	3484475	3333570
ngono	optimal	25	1000	kmer	31967776	35725527	32409680
ngono	optimal	25	1000	uniqrow	2878654	2970574	2901146
ngono	optimal	25	1000	unitig	3359455	3538074	3387090
ngono	optimal	26	1000	kmer	32841621	36659118	33293000
ngono	optimal	26	1000	uniqrow	2915483	3008552	2938230
ngono	optimal	26	1000	unitig	3398287	3577255	3426186
ngono	optimal	27	1000	kmer	33708485	37585779	34169286
ngono	optimal	27	1000	uniqrow	2941344	3035223	2964244
ngono	optimal	27	1000	unitig	3422356	3601057	3450328
ngono	optimal	28	1000	kmer	34567538	38504580	35037662
ngono	optimal	28	1000	uniqrow	2984477	3079710	3007678
ngono	optimal	28	1000	unitig	3469180	3648398	3497446
ngono	optimal	29	1000	kmer	35421295	39418202	35900676
ngono	optimal	29	1000	uniqrow	3015610	3111914	3039006
ngono	optimal	29	1000	unitig	3497344	3677000	3525772
ngono	optimal	30	1000	kmer	36272932	40329895	36761540
ngono	optimal	30	1000	uniqrow	3038418	3135584	3061944
ngono	optimal	30	1000	unitig	3518854	3698365	3547386
ngono	optimal	31	1000	kmer	37117103	41234166	37614816
ngono	optimal	31	1000	uniqrow	3095976	3194767	3119838
ngono	optimal	31	1000	unitig	3574492	3755038	3603356
ngono	optimal	6	1000	kmer	0	2080	0
ngono	optimal	6	1000	uniqrow	0	1	0
ngono	optimal	6	1000	unitig	0	2080	0
ngono	optimal	7	1000	kmer	0	8192	0
ngono	optimal	7	1000	uniqrow	0	1	0
ngono	optimal	7	1000	unitig	0	8192	0
ngono	optimal	8	1000	kmer	3985	36871	4038
ngono	optimal	8	1000	uniqrow	3891	4137	3950
ngono	optimal	8	1000	unitig	3985	36871	4038
ngono	optimal	9	1000	kmer	131350	259888	132876
ngono	optimal	9	1000	uniqrow	106415	111914	107472
ngono	optimal	9	1000	unitig	130952	259447	132474
ngono	randomized	10	1000	kmer	11132761	11573562	11152410
ngono	randomized	10	1000	uniqrow	5465751	5498858	5474072
ngono	randomized	10	1000	unitig	10778216	11214131	10797210
ngono	randomized	11	1000	kmer	43887489	44988905	43962846
ngono	randomized	11	1000	uniqrow	13512056	13590787	13531390
ngono	randomized	11	1000	unitig	38052129	39066914	38116956
ngono	randomized	12	1000	kmer	92394378	94306206	92548538
ngono	randomized	12	1000	uniqrow	17338459	17437937	17362180
ngono	randomized	12	1000	unitig	61401013	62809929	61500848
ngono	randomized	13	1000	kmer	133580545	136113349	133797708
ngono	randomized	13	1000	uniqrow	16807637	16903436	16829632
ngono	randomized	13	1000	unitig	57477594	58693378	57565850
ngono	randomized	14	1000	kmer	159279090	162164405	159533396
ngono	randomized	14	1000	uniqrow	15412589	15499972	15432292
ngono	randomized	14	1000	unitig	40361971	41125517	40420656
ngono	randomized	15	1000	kmer	174114834	177183531	174389218
ngono	randomized	15	1000	uniqrow	14651165	14734038	14669696
ngono	randomized	15	1000	unitig	27289301	27725008	27327162
ngono	randomized	16	1000	kmer	183914948	187091912	184201914
ngono	randomized	16	1000	uniqrow	14613113	14695434	14631472
